timestamp,dpid,in_port,eth_src,dst_port,pkt_rate,byte_rate,inference_time_ms,mitigation_latency_ms,cpu_percent,predicted_label,action_taken,scenario
1787352524.020903,1,3,00:00:00:00:00:04,0,64240.0,3468960.0,4.55,0.0,99.5,Normal,ALLOW,ddos
1787352524.0273097,1,1,00:00:00:00:00:01,0,64239.0,3468906.0,4.717,0.0,99.5,Normal,ALLOW,ddos
1787352524.1260436,2,3,00:00:00:00:00:01,0,64866.59,3502795.76,7.627,0.0,109.0,Normal,ALLOW,ddos
1787352524.1330838,2,1,00:00:00:00:00:03,0,69098.37,3731312.02,4.52,0.0,109.0,Normal,ALLOW,ddos
1787352524.1403177,2,2,00:00:00:00:00:04,0,64866.59,3502795.76,5.438,0.0,109.0,Normal,ALLOW,ddos
1787352525.057038,1,3,00:00:00:00:00:04,0,61426.87,3317051.21,4.687,0.0,100.1,Normal,ALLOW,ddos
1787352525.0641334,1,1,00:00:00:00:00:01,0,61426.87,3317051.21,4.765,0.0,100.1,Normal,ALLOW,ddos
1787352525.1134753,2,3,00:00:00:00:00:01,0,65930.0,3560220.0,4.913,0.0,0.0,Normal,ALLOW,ddos
1787352525.1198628,2,1,00:00:00:00:00:03,0,70050.0,3782700.0,4.767,0.0,0.0,Normal,ALLOW,ddos
1787352525.126321,2,2,00:00:00:00:00:04,0,65930.0,3560220.0,4.849,0.0,0.0,Normal,ALLOW,ddos
1787352525.8333638,1,3,00:00:00:00:00:04,0,65431.0,3533274.0,4.903,0.0,100.1,Normal,ALLOW,ddos
1787352525.8403711,1,1,00:00:00:00:00:01,0,65432.0,3533328.0,5.239,0.0,100.1,Normal,ALLOW,ddos
1787352526.115412,2,3,00:00:00:00:00:01,0,64687.06,3493101.29,4.594,0.0,0.0,Normal,ALLOW,ddos
1787352526.121418,2,1,00:00:00:00:00:03,0,69195.29,3736545.5,4.494,0.0,0.0,Normal,ALLOW,ddos
1787352526.1314604,2,2,00:00:00:00:00:04,0,64686.06,3493047.43,7.668,0.0,0.0,Normal,ALLOW,ddos
1787352527.2859657,1,3,00:00:00:00:00:04,0,41996.05,2267786.67,4.648,0.0,102.1,Normal,ALLOW,ddos
1787352527.2926388,1,1,00:00:00:00:00:01,0,41995.36,2267749.51,4.989,0.0,102.1,Normal,ALLOW,ddos
1787352527.4747665,2,3,00:00:00:00:00:01,0,50311.96,2716845.66,7.444,0.0,97.4,Normal,ALLOW,ddos
1787352527.4812098,2,1,00:00:00:00:00:03,0,52196.96,2818635.7,4.545,0.0,97.4,Normal,ALLOW,ddos
1787352527.487242,2,2,00:00:00:00:00:04,0,50312.69,2716885.51,4.479,0.0,97.4,Normal,ALLOW,ddos
1787352528.126553,2,3,00:00:00:00:00:01,0,68539.0,3701106.0,4.586,0.0,745.1,Normal,ALLOW,ddos
1787352528.1328642,2,1,00:00:00:00:00:03,0,68860.0,3718440.0,4.446,0.0,745.1,Normal,ALLOW,ddos
1787352528.1388664,2,2,00:00:00:00:00:04,0,68539.0,3701106.0,4.411,0.0,745.1,Normal,ALLOW,ddos
1787352528.145319,2,3,00:00:00:00:00:01,0,70003.0,3780162.0,4.637,0.0,745.1,Normal,ALLOW,ddos
1787352528.3965023,1,3,00:00:00:00:00:04,0,56488.01,3050352.31,4.577,0.0,100.3,Normal,ALLOW,ddos
1787352528.4026737,1,1,00:00:00:00:00:01,0,56488.91,3050400.94,4.562,0.0,100.3,Normal,ALLOW,ddos
1787352528.409265,1,3,00:00:00:00:00:03,0,63276.22,3416915.96,4.952,0.0,100.3,Normal,ALLOW,ddos
1787352529.138069,2,3,00:00:00:00:00:01,0,68172.24,3681300.81,5.123,0.0,0.0,Normal,ALLOW,ddos
1787352529.1474378,2,1,00:00:00:00:00:03,0,69276.21,3740915.5,7.147,0.0,0.0,Normal,ALLOW,ddos
1787352529.1549695,2,2,00:00:00:00:00:04,0,68172.24,3681300.81,5.052,0.0,0.0,Normal,ALLOW,ddos
1787352529.1651142,2,3,00:00:00:00:00:01,0,70573.26,3810956.08,7.768,0.0,0.0,Normal,ALLOW,ddos
1787352529.4078526,1,3,00:00:00:00:00:04,0,65728.45,3549336.24,4.579,0.0,99.7,Normal,ALLOW,ddos
1787352529.414202,1,1,00:00:00:00:00:01,0,65727.46,3549282.86,4.428,0.0,99.7,Normal,ALLOW,ddos
1787352529.4206362,1,3,00:00:00:00:00:03,0,65598.96,3542343.58,4.631,0.0,99.7,Normal,ALLOW,ddos
1787352530.1312635,2,3,00:00:00:00:00:01,0,67668.0,3654072.0,4.754,0.0,703.7,Normal,ALLOW,ddos
1787352530.1375751,2,1,00:00:00:00:00:03,0,70255.0,3793770.0,4.624,0.0,703.7,Normal,ALLOW,ddos
1787352530.1442986,2,2,00:00:00:00:00:04,0,67668.0,3654072.0,4.853,0.0,703.7,Normal,ALLOW,ddos
1787352530.1504793,2,3,00:00:00:00:00:01,0,71508.0,3861432.0,4.452,0.0,703.7,Normal,ALLOW,ddos
1787352530.330723,1,3,00:00:00:00:00:04,0,61767.0,3335418.0,5.143,0.0,95.7,Normal,ALLOW,ddos
1787352530.3368394,1,1,00:00:00:00:00:01,0,61767.0,3335418.0,4.511,0.0,95.7,Normal,ALLOW,ddos
1787352530.3434665,1,3,00:00:00:00:00:03,0,66910.0,3613140.0,4.881,0.0,95.7,Normal,ALLOW,ddos
1787352531.133313,2,3,00:00:00:00:00:01,0,68047.0,3674538.0,7.315,0.0,0.0,Normal,ALLOW,ddos
1787352531.1422358,2,1,00:00:00:00:00:03,0,70698.0,3817692.0,6.648,0.0,0.0,Normal,ALLOW,ddos
1787352531.1489918,2,2,00:00:00:00:00:04,0,68047.0,3674538.0,4.38,0.0,0.0,Normal,ALLOW,ddos
1787352531.1547997,2,3,00:00:00:00:00:01,0,71918.0,3883572.0,4.286,0.0,0.0,Normal,ALLOW,ddos
1787352531.1757739,1,3,00:00:00:00:00:04,0,65055.0,3512970.0,5.102,0.0,111.3,Normal,ALLOW,ddos
1787352531.181911,1,1,00:00:00:00:00:01,0,65055.0,3512970.0,4.223,0.0,111.3,Normal,ALLOW,ddos
1787352531.1887496,1,3,00:00:00:00:00:03,0,67238.0,3630852.0,4.958,0.0,111.3,Normal,ALLOW,ddos
1787352532.130099,2,3,00:00:00:00:00:01,0,44699.0,2413746.0,4.896,0.0,0.0,Normal,ALLOW,ddos
1787352532.13629,2,1,00:00:00:00:00:03,0,69952.0,3777408.0,4.522,0.0,0.0,Normal,ALLOW,ddos
1787352532.1438117,2,2,00:00:00:00:00:04,0,80085.0,4324590.0,5.763,0.0,0.0,Normal,ALLOW,ddos
1787352532.1537805,2,3,00:00:00:00:00:01,0,71253.0,3847662.0,7.418,0.0,0.0,Normal,ALLOW,ddos
1787352532.1999009,1,3,00:00:00:00:00:04,0,65491.74,3536554.16,4.603,0.0,100.2,Normal,ALLOW,ddos
1787352532.2064629,1,1,00:00:00:00:00:01,0,65492.72,3536606.87,4.386,0.0,100.2,Normal,ALLOW,ddos
1787352532.212958,1,3,00:00:00:00:00:03,0,70084.88,3784583.61,4.391,0.0,100.2,Normal,ALLOW,ddos
1787352533.1387746,2,1,00:00:00:00:00:03,0,67155.5,3626396.77,4.973,0.0,100.2,Normal,ALLOW,ddos
1787352533.1481907,2,2,00:00:00:00:00:04,0,116168.52,6273100.29,7.329,0.0,100.2,Normal,ALLOW,ddos
1787352533.1574411,2,3,00:00:00:00:00:01,0,68551.99,3701807.22,6.834,0.0,100.2,Normal,ALLOW,ddos
1787352533.2375472,1,3,00:00:00:00:00:04,0,62762.04,3389150.01,4.531,0.0,82.8,Normal,ALLOW,ddos
1787352533.2441213,1,1,00:00:00:00:00:01,0,62762.04,3389150.01,4.577,0.0,82.8,Normal,ALLOW,ddos
1787352533.2503514,1,3,00:00:00:00:00:03,0,66931.78,3614316.25,4.424,0.0,82.8,Normal,ALLOW,ddos
1787352534.1356635,2,1,00:00:00:00:00:03,0,62119.0,3354426.0,4.676,0.0,100.3,Normal,ALLOW,ddos
1787352534.1424267,2,2,00:00:00:00:00:04,0,115858.0,6256332.0,5.117,0.0,100.3,Normal,ALLOW,ddos
1787352534.1490517,2,3,00:00:00:00:00:01,0,63392.0,3423168.0,4.649,0.0,100.3,Normal,ALLOW,ddos
1787352534.1966777,1,3,00:00:00:00:00:04,0,63538.0,3431052.0,5.023,0.0,101.6,Normal,ALLOW,ddos
1787352534.203098,1,1,00:00:00:00:00:01,0,63538.0,3431052.0,4.545,0.0,101.6,Normal,ALLOW,ddos
1787352534.2099645,1,3,00:00:00:00:00:03,0,64291.0,3471714.0,5.093,0.0,101.6,Normal,ALLOW,ddos
1787352535.1441424,2,1,00:00:00:00:00:03,0,62157.29,3356493.41,7.768,0.0,100.7,Normal,ALLOW,ddos
1787352535.151684,2,2,00:00:00:00:00:04,0,113252.93,6115657.98,5.173,0.0,100.7,Normal,ALLOW,ddos
1787352535.1589825,2,3,00:00:00:00:00:01,0,63494.44,3428699.77,4.994,0.0,100.7,Normal,ALLOW,ddos
1787352535.2415886,1,3,00:00:00:00:00:04,0,63908.23,3451044.49,4.784,0.0,94.1,Normal,ALLOW,ddos
1787352535.2490928,1,1,00:00:00:00:00:01,0,63907.27,3450992.82,4.528,0.0,94.1,Normal,ALLOW,ddos
1787352535.256046,1,3,00:00:00:00:00:03,0,66945.56,3615060.06,5.119,0.0,94.1,Normal,ALLOW,ddos
1787352535.8621962,1,3,00:00:00:00:00:04,0,66504.0,3591216.0,5.337,0.0,100.0,Normal,ALLOW,ddos
1787352535.8692398,1,1,00:00:00:00:00:01,0,66504.0,3591216.0,5.008,0.0,100.0,Normal,ALLOW,ddos
1787352535.8762536,1,3,00:00:00:00:00:03,0,72742.0,3928068.0,4.916,0.0,100.0,Normal,ALLOW,ddos
1787352536.1403472,2,1,00:00:00:00:00:03,0,59914.0,3235356.0,5.428,0.0,97.1,Normal,ALLOW,ddos
1787352536.147643,2,2,00:00:00:00:00:04,0,104360.0,5635440.0,4.976,0.0,97.1,Normal,ALLOW,ddos
1787352536.1543417,2,3,00:00:00:00:00:01,0,61055.0,3296970.0,4.694,0.0,97.1,Normal,ALLOW,ddos
1787352536.4465368,1,3,00:00:00:00:00:04,0,64793.0,3498822.0,5.136,0.0,102.4,Normal,ALLOW,ddos
1787352536.453696,1,1,00:00:00:00:00:01,0,64793.0,3498822.0,4.989,0.0,102.4,Normal,ALLOW,ddos
1787352536.4644423,1,3,00:00:00:00:00:03,0,68946.0,3723084.0,7.832,0.0,102.4,Normal,ALLOW,ddos
1787352537.1441298,1,3,00:00:00:00:00:04,0,62194.0,3358476.0,5.812,0.0,99.0,Normal,ALLOW,ddos
1787352537.152043,1,1,00:00:00:00:00:01,0,62194.0,3358476.0,5.265,0.0,99.0,Normal,ALLOW,ddos
1787352537.1600187,1,3,00:00:00:00:00:03,0,70567.0,3810618.0,5.26,0.0,99.0,Normal,ALLOW,ddos
1787352537.1836765,2,1,00:00:00:00:00:03,0,59684.34,3222954.26,8.453,0.0,0.0,Normal,ALLOW,ddos
1787352537.192692,2,2,00:00:00:00:00:04,0,96729.13,5223372.81,6.034,0.0,0.0,Normal,ALLOW,ddos
1787352537.2024827,2,3,00:00:00:00:00:01,0,60751.14,3280561.75,6.821,0.0,0.0,Normal,ALLOW,ddos
1787352538.1587334,2,1,00:00:00:00:00:03,0,58944.0,3182976.0,8.512,0.0,0.0,Normal,ALLOW,ddos
1787352538.171168,2,2,00:00:00:00:00:04,0,105482.0,5696028.0,8.879,0.0,0.0,Normal,ALLOW,ddos
1787352538.1837835,2,3,00:00:00:00:00:01,0,60046.0,3242484.0,8.728,0.0,0.0,Normal,ALLOW,ddos
1787352538.437714,1,3,00:00:00:00:00:04,0,45893.97,2478274.4,5.246,0.0,99.0,Normal,ALLOW,ddos
1787352538.4446707,1,1,00:00:00:00:00:01,0,45894.74,2478316.12,4.951,0.0,99.0,Normal,ALLOW,ddos
1787352538.4515371,1,3,00:00:00:00:00:03,0,51768.74,2795511.88,4.907,0.0,99.0,Normal,ALLOW,ddos
1787352539.1524198,2,1,00:00:00:00:00:03,0,57004.0,3078216.0,5.018,0.0,100.7,Normal,ALLOW,ddos
1787352539.1590126,2,2,00:00:00:00:00:04,0,109600.0,5918400.0,4.679,0.0,100.7,Normal,ALLOW,ddos
1787352539.1656106,2,3,00:00:00:00:00:01,0,58189.0,3142206.0,4.605,0.0,100.7,Normal,ALLOW,ddos
1787352539.324039,1,3,00:00:00:00:00:04,0,60497.0,3266838.0,4.778,0.0,93.1,Normal,ALLOW,ddos
1787352539.3310459,1,1,00:00:00:00:00:01,0,60496.0,3266784.0,4.954,0.0,93.1,Normal,ALLOW,ddos
1787352539.337134,1,3,00:00:00:00:00:03,0,63745.0,3442230.0,4.428,0.0,93.1,Normal,ALLOW,ddos
1787352540.1465788,2,1,00:00:00:00:00:03,0,68247.0,3685338.0,4.847,0.0,100.9,Normal,ALLOW,ddos
1787352540.1528695,2,2,00:00:00:00:00:04,0,111636.0,6028344.0,4.688,0.0,100.9,Normal,ALLOW,ddos
1787352540.1593378,2,3,00:00:00:00:00:01,0,69561.0,3756294.0,4.639,0.0,100.9,Normal,ALLOW,ddos
1787352540.3552341,1,3,00:00:00:00:00:04,0,63719.21,3440837.53,4.604,0.0,101.0,Normal,ALLOW,ddos
1787352540.3615081,1,1,00:00:00:00:00:01,0,63719.21,3440837.53,4.589,0.0,101.0,Normal,ALLOW,ddos
1787352540.3680427,1,3,00:00:00:00:00:03,0,62319.22,3365237.74,4.423,0.0,101.0,Normal,ALLOW,ddos
1787352541.149345,2,1,00:00:00:00:00:03,0,68754.41,3712737.97,4.768,0.0,99.5,Normal,ALLOW,ddos
1787352541.1555877,2,2,00:00:00:00:00:04,0,123297.45,6658062.24,4.626,0.0,99.5,Normal,ALLOW,ddos
1787352541.161767,2,3,00:00:00:00:00:01,0,70034.75,3781876.28,4.546,0.0,99.5,Normal,ALLOW,ddos
1787352541.2867424,1,3,00:00:00:00:00:04,0,64727.0,3495258.0,4.388,0.0,102.1,Normal,ALLOW,ddos
1787352541.2927375,1,1,00:00:00:00:00:01,0,64727.0,3495258.0,4.471,0.0,102.1,Normal,ALLOW,ddos
1787352541.2989023,1,3,00:00:00:00:00:03,0,66574.0,3594996.0,4.469,0.0,102.1,Normal,ALLOW,ddos
1787352542.0837584,1,3,00:00:00:00:00:04,0,65383.0,3530682.0,4.526,0.0,99.1,Normal,ALLOW,ddos
1787352542.0898764,1,1,00:00:00:00:00:01,0,65383.0,3530682.0,4.5,0.0,99.1,Normal,ALLOW,ddos
1787352542.0959635,1,3,00:00:00:00:00:03,0,69840.0,3771360.0,4.422,0.0,99.1,Normal,ALLOW,ddos
1787352542.1488686,2,1,00:00:00:00:00:03,0,68736.89,3711792.26,4.556,0.0,0.0,Normal,ALLOW,ddos
1787352542.1548216,2,2,00:00:00:00:00:04,0,126943.79,6854964.48,4.374,0.0,0.0,Normal,ALLOW,ddos
1787352542.16078,2,3,00:00:00:00:00:01,0,70216.33,3791681.92,4.389,0.0,0.0,Normal,ALLOW,ddos
1787352543.0480516,1,3,00:00:00:00:00:04,0,66548.0,3593592.0,4.549,0.0,100.2,Normal,ALLOW,ddos
1787352543.0540466,1,1,00:00:00:00:00:01,0,66548.0,3593592.0,4.432,0.0,100.2,Normal,ALLOW,ddos
1787352543.0599976,1,3,00:00:00:00:00:03,0,65436.0,3533544.0,4.393,0.0,100.2,Normal,ALLOW,ddos
1787352543.1504815,2,1,00:00:00:00:00:03,0,68984.19,3725146.18,4.657,0.0,97.7,Normal,ALLOW,ddos
1787352543.1568131,2,2,00:00:00:00:00:04,0,129859.35,7012404.81,4.763,0.0,97.7,Normal,ALLOW,ddos
1787352543.1629374,2,3,00:00:00:00:00:01,0,70374.82,3800240.36,4.381,0.0,97.7,Normal,ALLOW,ddos
1787352543.9487367,1,3,00:00:00:00:00:04,0,65932.0,3560328.0,5.008,0.0,100.3,Normal,ALLOW,ddos
1787352543.9553475,1,1,00:00:00:00:00:01,0,65932.0,3560328.0,4.774,0.0,100.3,Normal,ALLOW,ddos
1787352543.9618342,1,3,00:00:00:00:00:03,0,68697.0,3709638.0,4.62,0.0,100.3,Normal,ALLOW,ddos
1787352544.152611,2,1,00:00:00:00:00:03,0,67582.74,3649467.77,4.623,0.0,97.9,Normal,ALLOW,ddos
1787352544.1587112,2,2,00:00:00:00:00:04,0,124620.36,6729499.37,4.495,0.0,97.9,Normal,ALLOW,ddos
1787352544.164954,2,3,00:00:00:00:00:01,0,69081.63,3730407.79,4.581,0.0,97.9,Normal,ALLOW,ddos
1787352544.8391905,1,3,00:00:00:00:00:04,0,67508.0,3645432.0,4.746,0.0,100.6,Normal,ALLOW,ddos
1787352544.8452194,1,1,00:00:00:00:00:01,0,67508.0,3645432.0,4.454,0.0,100.6,Normal,ALLOW,ddos
1787352544.8513627,1,3,00:00:00:00:00:03,0,69196.0,3736584.0,4.495,0.0,100.6,Normal,ALLOW,ddos
1787352545.156092,2,1,00:00:00:00:00:03,0,68021.7,3673171.62,4.971,0.0,0.0,Normal,ALLOW,ddos
1787352545.162545,2,2,00:00:00:00:00:04,0,127073.8,6861984.93,4.809,0.0,0.0,Normal,ALLOW,ddos
1787352545.168724,2,3,00:00:00:00:00:01,0,69339.79,3744348.57,4.619,0.0,0.0,Normal,ALLOW,ddos
1787352545.8725896,1,3,00:00:00:00:00:04,0,60216.68,3251700.54,4.981,0.0,100.6,Normal,ALLOW,ddos
1787352545.8791096,1,1,00:00:00:00:00:01,0,60216.68,3251700.54,4.7,0.0,100.6,Normal,ALLOW,ddos
1787352545.8855016,1,3,00:00:00:00:00:03,0,67708.67,3656268.33,4.67,0.0,100.6,Normal,ALLOW,ddos
1787352546.1566012,2,1,00:00:00:00:00:03,0,67672.0,3654288.0,4.851,0.0,98.5,Normal,ALLOW,ddos
1787352546.163008,2,2,00:00:00:00:00:04,0,126076.0,6808104.0,4.665,0.0,98.5,Normal,ALLOW,ddos
1787352546.1691144,2,3,00:00:00:00:00:01,0,69018.0,3726972.0,4.479,0.0,98.5,Normal,ALLOW,ddos
1787352546.8172157,1,3,00:00:00:00:00:04,0,63586.0,3433644.0,5.047,0.0,100.0,Normal,ALLOW,ddos
1787352546.8238702,1,1,00:00:00:00:00:01,0,63586.0,3433644.0,4.336,0.0,100.0,Normal,ALLOW,ddos
1787352546.830139,1,3,00:00:00:00:00:03,0,68161.0,3680694.0,4.44,0.0,100.0,Normal,ALLOW,ddos
1787352547.1671593,2,1,00:00:00:00:00:03,0,69336.35,3744162.81,4.608,0.0,99.9,Normal,ALLOW,ddos
1787352547.1743186,2,2,00:00:00:00:00:04,0,117372.22,6338100.0,5.375,0.0,99.9,Normal,ALLOW,ddos
1787352547.1808996,2,3,00:00:00:00:00:01,0,70577.85,3811204.11,4.564,0.0,99.9,Normal,ALLOW,ddos
1787352547.6820204,1,3,00:00:00:00:00:04,0,63899.0,3450546.0,4.935,0.0,99.4,Normal,ALLOW,ddos
1787352547.6884847,1,1,00:00:00:00:00:01,0,63899.0,3450546.0,4.869,0.0,99.4,Normal,ALLOW,ddos
1787352547.6947248,1,3,00:00:00:00:00:03,0,67704.0,3656016.0,4.644,0.0,99.4,Normal,ALLOW,ddos
1787352548.1612453,2,1,00:00:00:00:00:03,0,67795.0,3660930.0,4.513,0.0,0.0,Normal,ALLOW,ddos
1787352548.1674147,2,2,00:00:00:00:00:04,0,119600.0,6458400.0,4.466,0.0,0.0,Normal,ALLOW,ddos
1787352548.173607,2,3,00:00:00:00:00:01,0,69059.0,3729186.0,4.567,0.0,0.0,Normal,ALLOW,ddos
1787352548.6489658,1,3,00:00:00:00:00:04,0,62529.0,3376566.0,4.543,0.0,100.6,Normal,ALLOW,ddos
1787352548.6551723,1,1,00:00:00:00:00:01,0,62530.0,3376620.0,4.331,0.0,100.6,Normal,ALLOW,ddos
1787352548.661113,1,3,00:00:00:00:00:03,0,64399.0,3477546.0,4.373,0.0,100.6,Normal,ALLOW,ddos
1787352549.1692967,2,1,00:00:00:00:00:03,0,68175.03,3681451.36,4.667,0.0,98.1,Normal,ALLOW,ddos
1787352549.1762438,2,2,00:00:00:00:00:04,0,116779.42,6306088.55,4.995,0.0,98.1,Normal,ALLOW,ddos
1787352549.1825273,2,3,00:00:00:00:00:01,0,69552.15,3755815.99,4.403,0.0,98.1,Normal,ALLOW,ddos
1787352549.733242,1,3,00:00:00:00:00:04,0,58395.35,3153348.97,4.827,0.0,99.6,Normal,ALLOW,ddos
1787352549.7408574,1,1,00:00:00:00:00:01,0,58395.35,3153348.97,5.452,0.0,99.6,Normal,ALLOW,ddos
1787352549.7471173,1,3,00:00:00:00:00:03,0,62818.36,3392191.47,4.378,0.0,99.6,Normal,ALLOW,ddos
1787352550.1650443,2,1,00:00:00:00:00:03,0,67310.0,3634740.0,4.531,0.0,0.0,Normal,ALLOW,ddos
1787352550.171236,2,2,00:00:00:00:00:04,0,114065.0,6159510.0,4.674,0.0,0.0,Normal,ALLOW,ddos
1787352550.1773055,2,3,00:00:00:00:00:01,0,68586.0,3703644.0,4.545,0.0,0.0,Normal,ALLOW,ddos
1787352550.6010025,1,3,00:00:00:00:00:04,0,63411.0,3424194.0,4.675,0.0,101.1,Normal,ALLOW,ddos
1787352550.606986,1,1,00:00:00:00:00:01,0,63410.0,3424140.0,4.46,0.0,101.1,Normal,ALLOW,ddos
1787352550.6128316,1,3,00:00:00:00:00:03,0,70294.0,3795876.0,4.343,0.0,101.1,Normal,ALLOW,ddos
1787352551.1683846,2,1,00:00:00:00:00:03,0,70669.35,3816144.88,4.594,0.0,0.0,Normal,ALLOW,ddos
1787352551.1744366,2,2,00:00:00:00:00:04,0,122640.46,6622584.95,4.545,0.0,0.0,Normal,ALLOW,ddos
1787352551.180431,2,3,00:00:00:00:00:01,0,72108.67,3893868.31,4.426,0.0,0.0,Normal,ALLOW,ddos
1787352551.4987066,1,3,00:00:00:00:00:04,0,63452.0,3426408.0,4.711,0.0,100.1,Normal,ALLOW,ddos
1787352551.5048268,1,1,00:00:00:00:00:01,0,63452.0,3426408.0,4.496,0.0,100.1,Normal,ALLOW,ddos
1787352551.511234,1,3,00:00:00:00:00:03,0,68858.0,3718332.0,4.651,0.0,100.1,Normal,ALLOW,ddos
1787352552.1672468,2,1,00:00:00:00:00:03,0,70491.0,3806514.0,4.548,0.0,100.2,Normal,ALLOW,ddos
1787352552.1734548,2,2,00:00:00:00:00:04,0,120428.0,6503112.0,4.615,0.0,100.2,Normal,ALLOW,ddos
1787352552.1811583,2,3,00:00:00:00:00:01,0,72245.0,3901230.0,6.031,0.0,100.2,Normal,ALLOW,ddos
1787352552.5040653,1,3,00:00:00:00:00:04,0,64103.25,3461575.66,4.481,0.0,101.5,Normal,ALLOW,ddos
1787352552.509885,1,1,00:00:00:00:00:01,0,64103.25,3461575.66,4.305,0.0,101.5,Normal,ALLOW,ddos
1787352552.5161743,1,2,00:00:00:00:00:02,0,71713.0,3872502.21,4.179,0.0,101.5,Normal,ALLOW,ddos
1787352552.5221856,1,3,00:00:00:00:00:03,0,67010.35,3618558.84,4.458,0.0,101.5,Normal,ALLOW,ddos
1787352553.1684186,2,1,00:00:00:00:00:03,0,71482.91,3860077.19,4.533,0.0,100.9,Normal,ALLOW,ddos
1787352553.1746867,2,2,00:00:00:00:00:04,0,127998.06,6911895.11,4.474,0.0,100.9,Normal,ALLOW,ddos
1787352553.1808314,2,3,00:00:00:00:00:01,0,73519.43,3970049.21,4.395,0.0,100.9,Normal,ALLOW,ddos
1787352553.4656467,1,3,00:00:00:00:00:04,0,65397.0,3531438.0,4.571,0.0,97.4,Normal,ALLOW,ddos
1787352553.4720275,1,1,00:00:00:00:00:01,0,65397.0,3531438.0,4.608,0.0,97.4,Normal,ALLOW,ddos
1787352553.4782495,1,3,00:00:00:00:00:03,0,68241.0,3685014.0,4.467,0.0,97.4,Normal,ALLOW,ddos
1787352553.484479,1,2,00:00:00:00:00:02,0,72478.0,3913812.0,4.525,0.0,97.4,Normal,ALLOW,ddos
1787352554.175699,2,1,00:00:00:00:00:03,0,66081.37,3568394.19,4.644,0.0,0.0,Normal,ALLOW,ddos
1787352554.1820889,2,2,00:00:00:00:00:04,0,122597.93,6620288.42,4.507,0.0,0.0,Normal,ALLOW,ddos
1787352554.188876,2,3,00:00:00:00:00:01,0,67937.17,3668607.4,4.941,0.0,0.0,Normal,ALLOW,ddos
1787352554.3232133,1,3,00:00:00:00:00:04,0,64875.0,3503250.0,4.602,0.0,95.3,Normal,ALLOW,ddos
1787352554.329575,1,1,00:00:00:00:00:01,0,64875.0,3503250.0,4.537,0.0,95.3,Normal,ALLOW,ddos
1787352554.3357759,1,2,00:00:00:00:00:02,0,74215.0,4007610.0,4.411,0.0,95.3,Normal,ALLOW,ddos
1787352554.3423488,1,3,00:00:00:00:00:03,0,67934.0,3668436.0,4.354,0.0,95.3,Normal,ALLOW,ddos
1787352554.8383117,1,3,00:00:00:00:00:04,0,63330.0,3419820.0,4.858,0.0,101.0,Normal,ALLOW,ddos
1787352554.8450193,1,1,00:00:00:00:00:01,0,63330.0,3419820.0,4.888,0.0,101.0,Normal,ALLOW,ddos
1787352554.851552,1,3,00:00:00:00:00:03,0,67053.0,3620862.0,4.86,0.0,101.0,Normal,ALLOW,ddos
1787352554.8582132,1,2,00:00:00:00:00:02,0,69896.0,3774384.0,4.946,0.0,101.0,Normal,ALLOW,ddos
1787352555.1766272,2,1,00:00:00:00:00:03,0,66545.72,3593468.85,5.041,0.0,0.0,Normal,ALLOW,ddos
1787352555.1832688,2,2,00:00:00:00:00:04,0,121117.47,6540343.31,4.866,0.0,0.0,Normal,ALLOW,ddos
1787352555.190036,2,3,00:00:00:00:00:01,0,68245.43,3685253.29,5.052,0.0,0.0,Normal,ALLOW,ddos
1787352555.3859177,1,3,00:00:00:00:00:04,0,68110.0,3677940.0,4.935,0.0,100.5,Normal,ALLOW,ddos
1787352555.392564,1,1,00:00:00:00:00:01,0,68110.0,3677940.0,4.898,0.0,100.5,Normal,ALLOW,ddos
1787352555.3993561,1,2,00:00:00:00:00:02,0,73476.0,3967704.0,4.927,0.0,100.5,Normal,ALLOW,ddos
1787352555.4060671,1,3,00:00:00:00:00:03,0,69405.0,3747870.0,4.949,0.0,100.5,Normal,ALLOW,ddos
1787352555.9131851,1,3,00:00:00:00:00:04,0,63748.0,3442392.0,8.176,0.0,99.4,Normal,ALLOW,ddos
1787352555.9232204,1,1,00:00:00:00:00:01,0,63748.0,3442392.0,7.596,0.0,99.4,Normal,ALLOW,ddos
1787352555.9314456,1,3,00:00:00:00:00:03,0,68084.0,3676536.0,5.914,0.0,99.4,Normal,ALLOW,ddos
1787352555.9377186,1,2,00:00:00:00:00:02,0,73377.0,3962358.0,4.58,0.0,99.4,Normal,ALLOW,ddos
1787352556.179257,2,1,00:00:00:00:00:03,0,64327.56,3473687.98,5.646,0.0,100.3,Normal,ALLOW,ddos
1787352556.1858876,2,2,00:00:00:00:00:04,0,115857.91,6256327.11,4.666,0.0,100.3,Normal,ALLOW,ddos
1787352556.1940854,2,3,00:00:00:00:00:01,0,66100.23,3569412.32,5.88,0.0,100.3,Normal,ALLOW,ddos
1787352556.898035,1,3,00:00:00:00:00:04,0,62488.0,3374352.0,4.683,0.0,100.6,Normal,ALLOW,ddos
1787352556.9042497,1,1,00:00:00:00:00:01,0,62488.0,3374352.0,4.563,0.0,100.6,Normal,ALLOW,ddos
1787352556.9112601,1,2,00:00:00:00:00:02,0,74059.0,3999186.0,4.506,0.0,100.6,Normal,ALLOW,ddos
1787352556.9172711,1,3,00:00:00:00:00:03,0,68526.0,3700404.0,4.445,0.0,100.6,Normal,ALLOW,ddos
